plasmids	segments
ERR1620377_RNODE_24_length_1623_cov_4.00250	17203
ERR1912948_RNODE_9_length_5434_cov_8.14240	9260
ERR1912948_RNODE_9_length_5434_cov_8.14240	16785
ERR1912948_RNODE_9_length_5434_cov_8.14240	6780
ERR1912963_RNODE_18_length_2848_cov_10.88410	17238
ERR1912963_RNODE_18_length_2848_cov_10.88410	13113
ERR1912971_RNODE_28_length_9324_cov_25.02117	19121
ERR1912971_RNODE_28_length_9324_cov_25.02117	18155
ERR1912971_RNODE_28_length_9324_cov_25.02117	16598
ERR1912971_RNODE_28_length_9324_cov_25.02117	1467
ERR1912971_RNODE_28_length_9324_cov_25.02117	12343
ERR1912971_RNODE_28_length_9324_cov_25.02117	13362
ERR1912971_RNODE_28_length_9324_cov_25.02117	20429
ERR1912971_RNODE_28_length_9324_cov_25.02117	14870
ERR1912971_RNODE_28_length_9324_cov_25.02117	20795
ERR1912971_RNODE_28_length_9324_cov_25.02117	11385
ERR1912971_RNODE_28_length_9324_cov_25.02117	15807
ERR1912971_RNODE_28_length_9324_cov_25.02117	18845
ERR1912971_RNODE_28_length_9324_cov_25.02117	11194
ERR1912971_RNODE_28_length_9324_cov_25.02117	16827
ERR1912971_RNODE_28_length_9324_cov_25.02117	13607
ERR1912971_RNODE_28_length_9324_cov_25.02117	4017
ERR1912971_RNODE_28_length_9324_cov_25.02117	6115
ERR1912971_RNODE_28_length_9324_cov_25.02117	20422
ERR1912971_RNODE_28_length_9324_cov_25.02117	2113
ERR1912971_RNODE_28_length_9324_cov_25.02117	19761
ERR1912971_RNODE_28_length_9324_cov_25.02117	17471
ERR1912971_RNODE_28_length_9324_cov_25.02117	20305
ERR1912971_RNODE_28_length_9324_cov_25.02117	7898
ERR1912979_RNODE_1_length_3008_cov_7.00230	16112
ERR1912979_RNODE_1_length_3008_cov_7.00230	20589
ERR1912979_RNODE_1_length_3008_cov_7.00230	15121
ERR1912979_RNODE_1_length_3008_cov_7.00230	14975
ERR1912979_RNODE_1_length_3008_cov_7.00230	12016
ERR1912979_RNODE_6_length_5668_cov_11.03460	16066
ERR1912979_RNODE_6_length_5668_cov_11.03460	13574
ERR1912979_RNODE_6_length_5668_cov_11.03460	17268
ERR1912979_RNODE_6_length_5668_cov_11.03460	17962
ERR1912979_RNODE_6_length_5668_cov_11.03460	19022
ERR1912979_RNODE_6_length_5668_cov_11.03460	17657
ERR1912979_RNODE_6_length_5668_cov_11.03460	15907
ERR1912979_RNODE_6_length_5668_cov_11.03460	19289
ERR1912979_RNODE_6_length_5668_cov_11.03460	13015
ERR1912979_RNODE_6_length_5668_cov_11.03460	6286
ERR1912979_RNODE_6_length_5668_cov_11.03460	8998
ERR1912979_RNODE_6_length_5668_cov_11.03460	20258
ERR1912979_RNODE_6_length_5668_cov_11.03460	16425
ERR1912979_RNODE_6_length_5668_cov_11.03460	7867
ERR1912979_RNODE_6_length_5668_cov_11.03460	4092
ERR1912979_RNODE_6_length_5668_cov_11.03460	8219
ERR1912979_RNODE_6_length_5668_cov_11.03460	14539
ERR1912979_RNODE_6_length_5668_cov_11.03460	3182
ERR1912979_RNODE_6_length_5668_cov_11.03460	19256
ERR1912979_RNODE_6_length_5668_cov_11.03460	20371
ERR1912982_RNODE_4_length_1918_cov_5.64550	19082
ERR1912982_RNODE_4_length_1918_cov_5.64550	20754
ERR1912992_RNODE_14_length_2340_cov_4.00170	13564
ERR1912992_RNODE_14_length_2340_cov_4.00170	10767
ERR1912993_RNODE_6_length_5457_cov_45.81860	15337
ERR1912993_RNODE_6_length_5457_cov_45.81860	12309
ERR1912993_RNODE_6_length_5457_cov_45.81860	6783
ERR1912993_RNODE_6_length_5457_cov_45.81860	12603
ERR1912993_RNODE_6_length_5457_cov_45.81860	18512
ERR1912993_RNODE_6_length_5457_cov_45.81860	12433
ERR1912993_RNODE_6_length_5457_cov_45.81860	13971
ERR1912993_RNODE_6_length_5457_cov_45.81860	16171
ERR1913002_RNODE_3_length_2385_cov_35.01470	17446
ERR1913002_RNODE_3_length_2385_cov_35.01470	19448
ERR1913002_RNODE_42_length_44098_cov_23.88472	12396
ERR1913002_RNODE_42_length_44098_cov_23.88472	10926
ERR1913002_RNODE_42_length_44098_cov_23.88472	2863
ERR1913002_RNODE_42_length_44098_cov_23.88472	7652
ERR1913002_RNODE_42_length_44098_cov_23.88472	18974
ERR1913002_RNODE_42_length_44098_cov_23.88472	17779
ERR1913002_RNODE_42_length_44098_cov_23.88472	17267
ERR1913002_RNODE_42_length_44098_cov_23.88472	14818
ERR1913002_RNODE_42_length_44098_cov_23.88472	1710
ERR1913002_RNODE_42_length_44098_cov_23.88472	11207
ERR1913002_RNODE_42_length_44098_cov_23.88472	4118
ERR1913002_RNODE_42_length_44098_cov_23.88472	2622
ERR1913002_RNODE_42_length_44098_cov_23.88472	3941
ERR1913002_RNODE_42_length_44098_cov_23.88472	14094
ERR1913002_RNODE_42_length_44098_cov_23.88472	6400
ERR1913002_RNODE_42_length_44098_cov_23.88472	803
ERR1913002_RNODE_42_length_44098_cov_23.88472	6924
ERR1913002_RNODE_42_length_44098_cov_23.88472	5150
ERR1913002_RNODE_42_length_44098_cov_23.88472	17642
ERR1913002_RNODE_42_length_44098_cov_23.88472	19329
ERR1913002_RNODE_42_length_44098_cov_23.88472	4241
ERR1913002_RNODE_42_length_44098_cov_23.88472	1287
ERR1913002_RNODE_42_length_44098_cov_23.88472	1979
ERR1913002_RNODE_42_length_44098_cov_23.88472	474
ERR1913002_RNODE_42_length_44098_cov_23.88472	1183
ERR1913002_RNODE_42_length_44098_cov_23.88472	5017
ERR1913002_RNODE_42_length_44098_cov_23.88472	480
ERR1913005_RNODE_12_length_1722_cov_24.01390	15957
ERR1913005_RNODE_4_length_1685_cov_52.00000	19259
ERR1913005_RNODE_9_length_4977_cov_25.89950	18237
ERR1913005_RNODE_9_length_4977_cov_25.89950	5288
ERR1913005_RNODE_9_length_4977_cov_25.89950	5119
ERR1913008_RNODE_11_length_1270_cov_3.63230	16893
ERR1913008_RNODE_11_length_1270_cov_3.63230	16569
ERR1913008_RNODE_11_length_1270_cov_3.63230	14978
ERR1913008_RNODE_11_length_1270_cov_3.63230	15235
ERR1913008_RNODE_11_length_1270_cov_3.63230	20083
ERR1913008_RNODE_11_length_1270_cov_3.63230	20281
ERR1913008_RNODE_11_length_1270_cov_3.63230	12307
ERR1913008_RNODE_11_length_1270_cov_3.63230	17618
ERR1913008_RNODE_11_length_1270_cov_3.63230	13365
ERR1913009_RNODE_10_length_5970_cov_9.00150	19263
ERR1913009_RNODE_10_length_5970_cov_9.00150	6813
ERR1913009_RNODE_10_length_5970_cov_9.00150	10971
ERR1913014_RNODE_6_length_10060_cov_35.00350	8781
ERR1913014_RNODE_6_length_10060_cov_35.00350	3503
ERR1913014_RNODE_6_length_10060_cov_35.00350	7101
ERR1913014_RNODE_6_length_10060_cov_35.00350	11297
ERR1913014_RNODE_6_length_10060_cov_35.00350	14947
ERR1913014_RNODE_6_length_10060_cov_35.00350	2744
ERR1913015_RNODE_10_length_1649_cov_18.00000	13873
ERR1913015_RNODE_4_length_2295_cov_11.00480	20025
ERR1913015_RNODE_4_length_2295_cov_11.00480	19692
ERR1913015_RNODE_4_length_2295_cov_11.00480	14825
ERR1913015_RNODE_4_length_2295_cov_11.00480	18450
ERR1913015_RNODE_4_length_2295_cov_11.00480	20916
ERR1913028_RNODE_58_length_19029_cov_8.11274	7573
ERR1913028_RNODE_58_length_19029_cov_8.11274	5819
ERR1913028_RNODE_58_length_19029_cov_8.11274	17749
ERR1913028_RNODE_58_length_19029_cov_8.11274	19328
ERR1913028_RNODE_58_length_19029_cov_8.11274	21093
ERR1913028_RNODE_58_length_19029_cov_8.11274	15559
ERR1913028_RNODE_58_length_19029_cov_8.11274	4110
ERR1913030_RNODE_20_length_4826_cov_8.00170	17511
ERR1913030_RNODE_20_length_4826_cov_8.00170	7412
ERR1913030_RNODE_20_length_4826_cov_8.00170	18002
ERR1913030_RNODE_20_length_4826_cov_8.00170	11714
ERR1913030_RNODE_20_length_4826_cov_8.00170	5032
ERR1913030_RNODE_20_length_4826_cov_8.00170	20910
ERR1913030_RNODE_20_length_4826_cov_8.00170	11362
ERR1913030_RNODE_20_length_4826_cov_8.00170	14809
ERR1913030_RNODE_20_length_4826_cov_8.00170	14696
ERR1913030_RNODE_21_length_1080_cov_2.91850	20052
ERR1913030_RNODE_21_length_1080_cov_2.91850	20047
ERR1913030_RNODE_21_length_1080_cov_2.91850	11562
ERR1913030_RNODE_21_length_1080_cov_2.91850	20059
ERR1913030_RNODE_21_length_1080_cov_2.91850	20044
ERR1913030_RNODE_21_length_1080_cov_2.91850	16611
ERR1913030_RNODE_21_length_1080_cov_2.91850	20050
ERR1913030_RNODE_21_length_1080_cov_2.91850	20670
ERR1913030_RNODE_21_length_1080_cov_2.91850	18528
ERR1913054_RNODE_1_length_2076_cov_11.00530	11348
ERR1913054_RNODE_1_length_2076_cov_11.00530	13674
ERR1913054_RNODE_1_length_2076_cov_11.00530	13853
ERR1913054_RNODE_1_length_2076_cov_11.00530	17035
ERR1913054_RNODE_2_length_1661_cov_5.84710	15317
ERR1913054_RNODE_2_length_1661_cov_5.84710	17494
ERR1913055_RNODE_11_length_1314_cov_5.00380	17110
ERR1913055_RNODE_11_length_1314_cov_5.00380	20918
ERR1913055_RNODE_11_length_1314_cov_5.00380	17107
ERR1913063_RNODE_16_length_3190_cov_10.87650	7812
ERR1913063_RNODE_1_length_5410_cov_14.82880	5595
ERR1913063_RNODE_1_length_5410_cov_14.82880	4717
ERR1913063_RNODE_1_length_5410_cov_14.82880	8716
ERR1913063_RNODE_1_length_5410_cov_14.82880	19123
ERR1913063_RNODE_1_length_5410_cov_14.82880	3826
ERR1913063_RNODE_9_length_2305_cov_13.00560	17631
ERR1913063_RNODE_9_length_2305_cov_13.00560	14956
ERR1913063_RNODE_9_length_2305_cov_13.00560	19058
ERR1913063_RNODE_9_length_2305_cov_13.00560	20698
ERR1913063_RNODE_9_length_2305_cov_13.00560	13214
ERR1913063_RNODE_9_length_2305_cov_13.00560	20259
ERR1913063_RNODE_9_length_2305_cov_13.00560	20055
ERR1913063_RNODE_9_length_2305_cov_13.00560	12551
ERR1913086_RNODE_5_length_3000_cov_9.59900	7223
ERR1913086_RNODE_5_length_3000_cov_9.59900	9660
ERR1913108_RNODE_8_length_2212_cov_10.00450	19842
ERR1913108_RNODE_8_length_2212_cov_10.00450	18063
ERR1913108_RNODE_8_length_2212_cov_10.00450	13401
ERR1913108_RNODE_8_length_2212_cov_10.00450	18265
ERR1913109_RNODE_11_length_5009_cov_5.34840	14392
ERR1913109_RNODE_11_length_5009_cov_5.34840	5008
ERR1913109_RNODE_11_length_5009_cov_5.34840	13694
ERR1913109_RNODE_11_length_5009_cov_5.34840	12270
ERR1913109_RNODE_11_length_5009_cov_5.34840	20463
ERR1913109_RNODE_11_length_5009_cov_5.34840	12883
ERR1913109_RNODE_11_length_5009_cov_5.34840	10361
ERR1913109_RNODE_21_length_2411_cov_33.95310	20444
ERR1913110_RNODE_19_length_1554_cov_9.00580	14712
ERR1913110_RNODE_19_length_1554_cov_9.00580	14715
ERR1913111_RNODE_1_length_37930_cov_9.97280	13797
ERR1913111_RNODE_1_length_37930_cov_9.97280	3616
ERR1913111_RNODE_1_length_37930_cov_9.97280	3778
ERR1913111_RNODE_1_length_37930_cov_9.97280	4299
ERR1913111_RNODE_1_length_37930_cov_9.97280	21144
ERR1913114_RNODE_8_length_1565_cov_37.02360	15002
ERR1913117_RNODE_17_length_1634_cov_7.00000	14677
ERR1913117_RNODE_17_length_1634_cov_7.00000	18004
ERR1913118_RNODE_12_length_4084_cov_16.42920	14268
ERR1913118_RNODE_12_length_4084_cov_16.42920	14381
ERR1913118_RNODE_12_length_4084_cov_16.42920	18014
ERR1913118_RNODE_7_length_1603_cov_22.05490	16153
ERR2013583_RNODE_2_length_3819_cov_8.00210	16216
ERR2013583_RNODE_2_length_3819_cov_8.00210	16585
ERR2013583_RNODE_2_length_3819_cov_8.00210	7778
ERR2013617_RNODE_6_length_6574_cov_13.00000	17658
ERR2013617_RNODE_6_length_6574_cov_13.00000	15649
ERR2013617_RNODE_6_length_6574_cov_13.00000	20080
ERR2013617_RNODE_6_length_6574_cov_13.00000	11245
ERR2013617_RNODE_6_length_6574_cov_13.00000	17668
ERR2013621_RNODE_10_length_2264_cov_8.06490	19620
ERR2013621_RNODE_10_length_2264_cov_8.06490	15168
ERR2013621_RNODE_10_length_2264_cov_8.06490	19509
ERR2013621_RNODE_10_length_2264_cov_8.06490	19918
ERR2013621_RNODE_10_length_2264_cov_8.06490	13478
ERR2013621_RNODE_10_length_2264_cov_8.06490	15200
ERR2013621_RNODE_3_length_4809_cov_40.63340	9143
ERR2013621_RNODE_3_length_4809_cov_40.63340	7843
ERR2013621_RNODE_3_length_4809_cov_40.63340	9134
ERR2013622_RNODE_17_length_1599_cov_8.00500	14314
ERR2013622_RNODE_5_length_12258_cov_105.00000	18594
ERR2013630_RNODE_17_length_5583_cov_249.04460	11081
ERR2013630_RNODE_17_length_5583_cov_249.04460	12586
ERR2013630_RNODE_17_length_5583_cov_249.04460	15405
ERR2013630_RNODE_17_length_5583_cov_249.04460	10344
ERR2013630_RNODE_17_length_5583_cov_249.04460	19510
ERR2013630_RNODE_17_length_5583_cov_249.04460	15973
ERR2013630_RNODE_17_length_5583_cov_249.04460	17600
ERR2013630_RNODE_17_length_5583_cov_249.04460	16886
ERR2013630_RNODE_17_length_5583_cov_249.04460	9146
ERR2013630_RNODE_17_length_5583_cov_249.04460	20575
ERR2013630_RNODE_17_length_5583_cov_249.04460	19899
ERR2013630_RNODE_17_length_5583_cov_249.04460	16916
ERR2013630_RNODE_17_length_5583_cov_249.04460	14291
ERR2013630_RNODE_17_length_5583_cov_249.04460	19444
ERR2013630_RNODE_17_length_5583_cov_249.04460	19988
ERR2013630_RNODE_17_length_5583_cov_249.04460	12813
ERR2013630_RNODE_17_length_5583_cov_249.04460	5484
ERR2013630_RNODE_17_length_5583_cov_249.04460	19644
ERR2013630_RNODE_17_length_5583_cov_249.04460	7516
ERR2013639_RNODE_9_length_3696_cov_30.00810	9936
ERR2013639_RNODE_9_length_3696_cov_30.00810	20232
ERR2013639_RNODE_9_length_3696_cov_30.00810	11528
ERR2013644_RNODE_13_length_4389_cov_43.00000	14718
ERR2013644_RNODE_13_length_4389_cov_43.00000	16735
ERR2013644_RNODE_22_length_6738_cov_11.00160	16526
ERR2013644_RNODE_22_length_6738_cov_11.00160	15807
ERR2013644_RNODE_22_length_6738_cov_11.00160	16686
ERR2013644_RNODE_22_length_6738_cov_11.00160	18666
ERR2013644_RNODE_22_length_6738_cov_11.00160	12615
ERR2013644_RNODE_22_length_6738_cov_11.00160	14149
ERR2013644_RNODE_22_length_6738_cov_11.00160	18281
ERR2013644_RNODE_22_length_6738_cov_11.00160	19201
ERR2013644_RNODE_22_length_6738_cov_11.00160	20990
ERR2013644_RNODE_22_length_6738_cov_11.00160	14120
ERR2013644_RNODE_22_length_6738_cov_11.00160	17701
ERR2013644_RNODE_22_length_6738_cov_11.00160	20429
ERR2013644_RNODE_22_length_6738_cov_11.00160	12343
ERR2013644_RNODE_22_length_6738_cov_11.00160	14452
ERR2013644_RNODE_22_length_6738_cov_11.00160	9672
ERR2013644_RNODE_22_length_6738_cov_11.00160	18155
ERR2013644_RNODE_22_length_6738_cov_11.00160	13666
ERR2013644_RNODE_22_length_6738_cov_11.00160	4357
ERR2013644_RNODE_22_length_6738_cov_11.00160	11499
ERR2013644_RNODE_22_length_6738_cov_11.00160	11194
ERR2013644_RNODE_7_length_6064_cov_30.62010	13733
ERR2013644_RNODE_7_length_6064_cov_30.62010	16278
ERR2013644_RNODE_7_length_6064_cov_30.62010	7923
ERR2013644_RNODE_7_length_6064_cov_30.62010	11915
ERR2013647_RNODE_13_length_20452_cov_2201.36400	874
ERR2013647_RNODE_13_length_20452_cov_2201.36400	16337
ERR2013647_RNODE_13_length_20452_cov_2201.36400	8647
ERR2013647_RNODE_13_length_20452_cov_2201.36400	15321
ERR2013647_RNODE_13_length_20452_cov_2201.36400	5190
ERR2013647_RNODE_13_length_20452_cov_2201.36400	2481
ERR2013647_RNODE_13_length_20452_cov_2201.36400	2060
ERR2013647_RNODE_13_length_20452_cov_2201.36400	1169
ERR2013647_RNODE_13_length_20452_cov_2201.36400	3699
ERR2013647_RNODE_13_length_20452_cov_2201.36400	7870
ERR2013647_RNODE_13_length_20452_cov_2201.36400	12763
ERR2013647_RNODE_13_length_20452_cov_2201.36400	1212
ERR2013647_RNODE_13_length_20452_cov_2201.36400	1227
ERR2013647_RNODE_13_length_20452_cov_2201.36400	8169
ERR2013647_RNODE_13_length_20452_cov_2201.36400	5971
ERR2013647_RNODE_13_length_20452_cov_2201.36400	12386
ERR2013647_RNODE_13_length_20452_cov_2201.36400	12999
ERR2013647_RNODE_13_length_20452_cov_2201.36400	704
ERR2013647_RNODE_13_length_20452_cov_2201.36400	7022
ERR2013651_RNODE_11_length_1627_cov_150.32880	19500
ERR2013651_RNODE_11_length_1627_cov_150.32880	17643
ERR2013651_RNODE_11_length_1627_cov_150.32880	14260
ERR2013651_RNODE_11_length_1627_cov_150.32880	16365
ERR209057_RNODE_1_length_1077_cov_7.00650	20226
ERR209057_RNODE_1_length_1077_cov_7.00650	20391
ERR209057_RNODE_1_length_1077_cov_7.00650	20097
ERR209060_RNODE_4_length_4066_cov_32.03620	16874
ERR209060_RNODE_7_length_1738_cov_6.00350	14716
ERR209060_RNODE_7_length_1738_cov_6.00350	13243
ERR209069_RNODE_4_length_2122_cov_20.00940	12599
ERR209069_RNODE_4_length_2122_cov_20.00940	10351
ERR209083_RNODE_3_length_1762_cov_11.00620	12951
ERR209083_RNODE_3_length_1762_cov_11.00620	17322
ERR209091_RNODE_8_length_10041_cov_11.97810	10225
ERR209091_RNODE_9_length_7728_cov_17.00220	16858
ERR209118_RNODE_5_length_2273_cov_9.00400	14825
ERR209118_RNODE_5_length_2273_cov_9.00400	19692
ERR209118_RNODE_5_length_2273_cov_9.00400	18450
ERR209118_RNODE_5_length_2273_cov_9.00400	20025
ERR209135_RNODE_1_length_8882_cov_26.85870	3514
ERR209135_RNODE_1_length_8882_cov_26.85870	6055
ERR209135_RNODE_1_length_8882_cov_26.85870	4223
ERR209135_RNODE_1_length_8882_cov_26.85870	8344
ERR209148_RNODE_7_length_2350_cov_9.00380	17211
ERR209148_RNODE_7_length_2350_cov_9.00380	13275
ERR209148_RNODE_7_length_2350_cov_9.00380	9292
ERR209148_RNODE_7_length_2350_cov_9.00380	10781
ERR209148_RNODE_7_length_2350_cov_9.00380	18681
ERR209148_RNODE_7_length_2350_cov_9.00380	11685
ERR209148_RNODE_7_length_2350_cov_9.00380	18895
ERR209156_RNODE_2_length_2015_cov_10.00500	13500
ERR209156_RNODE_2_length_2015_cov_10.00500	11165
ERR209166_RNODE_5_length_3545_cov_11.34330	10003
ERR209166_RNODE_5_length_3545_cov_11.34330	11276
ERR209166_RNODE_5_length_3545_cov_11.34330	13631
ERR209166_RNODE_5_length_3545_cov_11.34330	8848
ERR209167_RNODE_4_length_1032_cov_7.00680	20728
ERR209171_RNODE_1_length_2346_cov_7.60830	15701
ERR209171_RNODE_1_length_2346_cov_7.60830	12037
ERR209171_RNODE_1_length_2346_cov_7.60830	20698
ERR209171_RNODE_1_length_2346_cov_7.60830	13837
ERR209171_RNODE_1_length_2346_cov_7.60830	17631
ERR209171_RNODE_1_length_2346_cov_7.60830	12380
ERR209171_RNODE_1_length_2346_cov_7.60830	19058
ERR209171_RNODE_1_length_2346_cov_7.60830	20055
ERR209186_RNODE_1_length_10517_cov_9.89080	3194
ERR209186_RNODE_1_length_10517_cov_9.89080	10541
ERR209186_RNODE_1_length_10517_cov_9.89080	7416
ERR209203_RNODE_2_length_1162_cov_5.00430	19172
ERR209213_RNODE_2_length_3792_cov_17.69460	9076
ERR209213_RNODE_2_length_3792_cov_17.69460	14521
ERR209213_RNODE_2_length_3792_cov_17.69460	21087
ERR209213_RNODE_2_length_3792_cov_17.69460	10365
ERR209220_RNODE_2_length_2358_cov_19.00810	11400
ERR209223_RNODE_1_length_3372_cov_44.25710	14822
ERR209224_RNODE_1_length_13261_cov_9.00070	14041
ERR209224_RNODE_1_length_13261_cov_9.00070	16745
ERR209229_RNODE_2_length_5130_cov_12.36390	3545
ERR209229_RNODE_2_length_5130_cov_12.36390	4418
ERR209229_RNODE_2_length_5130_cov_12.36390	4293
ERR209229_RNODE_5_length_2287_cov_14.96720	13401
ERR209229_RNODE_5_length_2287_cov_14.96720	19842
ERR209229_RNODE_5_length_2287_cov_14.96720	18265
ERR209233_RNODE_2_length_1692_cov_10.00590	13638
ERR209233_RNODE_2_length_1692_cov_10.00590	13606
ERR209237_RNODE_1_length_6467_cov_51.35910	15826
ERR209237_RNODE_1_length_6467_cov_51.35910	16531
ERR209240_RNODE_10_length_2136_cov_6.00280	10482
ERR209240_RNODE_10_length_2136_cov_6.00280	9018
ERR209242_RNODE_3_length_18116_cov_22.00000	12718
ERR209242_RNODE_3_length_18116_cov_22.00000	19884
ERR209242_RNODE_3_length_18116_cov_22.00000	16064
ERR209242_RNODE_3_length_18116_cov_22.00000	17360
ERR209245_RNODE_14_length_5342_cov_44.12320	10491
ERR209246_RNODE_3_length_1604_cov_21.01310	18093
ERR209246_RNODE_3_length_1604_cov_21.01310	17060
ERR209246_RNODE_3_length_1604_cov_21.01310	14288
ERR209246_RNODE_3_length_1604_cov_21.01310	20042
ERR209246_RNODE_3_length_1604_cov_21.01310	14488
ERR209246_RNODE_3_length_1604_cov_21.01310	14286
ERR209248_RNODE_2_length_5370_cov_21.93430	17939
ERR209248_RNODE_2_length_5370_cov_21.93430	4644
ERR209248_RNODE_2_length_5370_cov_21.93430	7325
ERR209254_RNODE_11_length_4393_cov_231.00000	11064
ERR209254_RNODE_11_length_4393_cov_231.00000	20061
ERR209254_RNODE_11_length_4393_cov_231.00000	20835
ERR209254_RNODE_11_length_4393_cov_231.00000	12802
ERR209256_RNODE_6_length_6822_cov_13.70700	3352
ERR209256_RNODE_6_length_6822_cov_13.70700	14809
ERR209256_RNODE_6_length_6822_cov_13.70700	2846
ERR209256_RNODE_6_length_6822_cov_13.70700	13039
ERR209256_RNODE_6_length_6822_cov_13.70700	15160
ERR209256_RNODE_6_length_6822_cov_13.70700	10403
ERR209256_RNODE_6_length_6822_cov_13.70700	4052
ERR209256_RNODE_6_length_6822_cov_13.70700	7412
ERR209256_RNODE_6_length_6822_cov_13.70700	17325
ERR209256_RNODE_6_length_6822_cov_13.70700	11714
ERR209256_RNODE_6_length_6822_cov_13.70700	15760
ERR209256_RNODE_6_length_6822_cov_13.70700	11362
ERR209257_RNODE_5_length_3091_cov_35.00000	15446
ERR209257_RNODE_5_length_3091_cov_35.00000	15957
ERR209257_RNODE_5_length_3091_cov_35.00000	13827
ERR209263_RNODE_2_length_12013_cov_13.49590	3750
ERR209275_RNODE_2_length_1594_cov_29.01820	14288
ERR209275_RNODE_2_length_1594_cov_29.01820	14286
ERR209275_RNODE_2_length_1594_cov_29.01820	15953
ERR209275_RNODE_2_length_1594_cov_29.01820	17060
ERR209275_RNODE_2_length_1594_cov_29.01820	14488
ERR209280_RNODE_7_length_1835_cov_5.60760	12360
ERR209280_RNODE_9_length_3922_cov_6.00150	18968
ERR209287_RNODE_12_length_10107_cov_21.01555	13389
ERR209287_RNODE_12_length_10107_cov_21.01555	8548
ERR209287_RNODE_12_length_10107_cov_21.01555	13569
ERR209287_RNODE_12_length_10107_cov_21.01555	7440
ERR209287_RNODE_12_length_10107_cov_21.01555	7353
ERR209287_RNODE_12_length_10107_cov_21.01555	13481
ERR209287_RNODE_12_length_10107_cov_21.01555	9483
ERR209287_RNODE_12_length_10107_cov_21.01555	8650
ERR209287_RNODE_12_length_10107_cov_21.01555	5060
ERR209287_RNODE_12_length_10107_cov_21.01555	7601
ERR209287_RNODE_12_length_10107_cov_21.01555	4808
ERR209287_RNODE_12_length_10107_cov_21.01555	2462
ERR209287_RNODE_12_length_10107_cov_21.01555	8250
ERR209287_RNODE_12_length_10107_cov_21.01555	8609
ERR209287_RNODE_12_length_10107_cov_21.01555	5030
ERR209287_RNODE_12_length_10107_cov_21.01555	19724
ERR209287_RNODE_12_length_10107_cov_21.01555	9864
ERR209287_RNODE_12_length_10107_cov_21.01555	9691
ERR209287_RNODE_12_length_10107_cov_21.01555	6468
ERR209287_RNODE_12_length_10107_cov_21.01555	15073
ERR209287_RNODE_12_length_10107_cov_21.01555	11988
ERR209287_RNODE_12_length_10107_cov_21.01555	18232
ERR209287_RNODE_12_length_10107_cov_21.01555	4662
ERR209287_RNODE_12_length_10107_cov_21.01555	1621
ERR209287_RNODE_12_length_10107_cov_21.01555	2963
ERR209287_RNODE_12_length_10107_cov_21.01555	11272
ERR209287_RNODE_12_length_10107_cov_21.01555	11678
ERR209287_RNODE_12_length_10107_cov_21.01555	8457
ERR209287_RNODE_12_length_10107_cov_21.01555	11445
ERR209287_RNODE_12_length_10107_cov_21.01555	3745
ERR209287_RNODE_12_length_10107_cov_21.01555	9666
ERR209287_RNODE_12_length_10107_cov_21.01555	15458
